,publisher,genres,app_name,title,release_date,price,id,developer,year
14958,"Pujia8 Studio, Gamera Game",Indie,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,2017-12-15,Free To Play,759970,ecoddr,2017
14959,"Pujia8 Studio, Gamera Game",RPG,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,2017-12-15,Free To Play,759970,ecoddr,2017
14960,Team Train Frontier,Casual,Train Frontier Classic,Train Frontier Classic,2017-12-14,9.99,713460,Team Train Frontier,2017
14961,Team Train Frontier,Indie,Train Frontier Classic,Train Frontier Classic,2017-12-14,9.99,713460,Team Train Frontier,2017
14962,Team Train Frontier,Simulation,Train Frontier Classic,Train Frontier Classic,2017-12-14,9.99,713460,Team Train Frontier,2017
14963,Team Train Frontier,Early Access,Train Frontier Classic,Train Frontier Classic,2017-12-14,9.99,713460,Team Train Frontier,2017
14964,Diablohead,Action,Nakiti Generations,Nakiti Generations,2017-12-14,6.99,512120,Diablohead,2017
14965,Diablohead,Adventure,Nakiti Generations,Nakiti Generations,2017-12-14,6.99,512120,Diablohead,2017
14966,Diablohead,Indie,Nakiti Generations,Nakiti Generations,2017-12-14,6.99,512120,Diablohead,2017
14967,Diablohead,Early Access,Nakiti Generations,Nakiti Generations,2017-12-14,6.99,512120,Diablohead,2017
14968,1C Company,Simulation,IL-2 Sturmovik: Cliffs of Dover Blitz Edition,IL-2 Sturmovik: Cliffs of Dover Blitz Edition,2017-12-14,24.99,754530,"Team Fusion Simulations,1C: Maddox Games",2017
14969,Mattrified Games,Action,Battle High 2 A+,Battle High 2 A+,2017-12-14,4.99,755590,"Mattrified Games,Point5Projects",2017
14970,Mattrified Games,Indie,Battle High 2 A+,Battle High 2 A+,2017-12-14,4.99,755590,"Mattrified Games,Point5Projects",2017
14971,TealDev,Indie,Teal,Teal,2017-12-14,3.99,658760,TealDev,2017
14972,TealDev,Strategy,Teal,Teal,2017-12-14,3.99,658760,TealDev,2017
14973,The Yogscast,Action,Caveblazers - Arena Mode,Caveblazers - Arena Mode,2017-12-15,1.99,767570,Rupeck Games,2017
14974,The Yogscast,Adventure,Caveblazers - Arena Mode,Caveblazers - Arena Mode,2017-12-15,1.99,767570,Rupeck Games,2017
14975,The Yogscast,Indie,Caveblazers - Arena Mode,Caveblazers - Arena Mode,2017-12-15,1.99,767570,Rupeck Games,2017
14976,Subvert Games,Action,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,2017-12-15,24.99,701980,Subvert Games,2017
14977,Subvert Games,Casual,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,2017-12-15,24.99,701980,Subvert Games,2017
14978,Subvert Games,Free to Play,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,2017-12-15,24.99,701980,Subvert Games,2017
14979,Subvert Games,Indie,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,2017-12-15,24.99,701980,Subvert Games,2017
14980,Subvert Games,Massively Multiplayer,Of Guards and Thieves - Founder's Army Pack,Of Guards and Thieves - Founder's Army Pack,2017-12-15,24.99,701980,Subvert Games,2017
14981,Coldwild Games,Indie,Lazy Galaxy,Lazy Galaxy,2017-12-15,5.99,724470,"Coldwild Games,Vladimir Slav,Elena Nazarenko",2017
14982,Coldwild Games,Strategy,Lazy Galaxy,Lazy Galaxy,2017-12-15,5.99,724470,"Coldwild Games,Vladimir Slav,Elena Nazarenko",2017
14983,Coldwild Games,Early Access,Lazy Galaxy,Lazy Galaxy,2017-12-15,5.99,724470,"Coldwild Games,Vladimir Slav,Elena Nazarenko",2017
14984,OtakuMaker SARL,Action,Home Darkness - Escape,Home Darkness - Escape,2017-12-15,1.99,761640,Starodymov,2017
14985,OtakuMaker SARL,Adventure,Home Darkness - Escape,Home Darkness - Escape,2017-12-15,1.99,761640,Starodymov,2017
14986,OtakuMaker SARL,Casual,Home Darkness - Escape,Home Darkness - Escape,2017-12-15,1.99,761640,Starodymov,2017
14987,OtakuMaker SARL,Indie,Home Darkness - Escape,Home Darkness - Escape,2017-12-15,1.99,761640,Starodymov,2017
14988,Indovers Studio,Action,Bystander,Bystander,2017-11-28,6.99,674860,Egor Magurin,2017
14989,Indovers Studio,Adventure,Bystander,Bystander,2017-11-28,6.99,674860,Egor Magurin,2017
14990,Indovers Studio,Indie,Bystander,Bystander,2017-11-28,6.99,674860,Egor Magurin,2017
14991,Indovers Studio,Simulation,Bystander,Bystander,2017-11-28,6.99,674860,Egor Magurin,2017
14992,Boozer Game Studios,Indie,Mula: The Cycle of Shadow,Mula: The Cycle of Shadow,2017-12-15,14.99,710160,Boozer Game Studios,2017
14993,Team8 Studio,Action,Genetic Disaster,Genetic Disaster,2017-12-18,19.99,672460,Team8 Studio,2017
14994,Team8 Studio,Indie,Genetic Disaster,Genetic Disaster,2017-12-18,19.99,672460,Team8 Studio,2017
14995,Disney Interactive,Action,Disney's Aladdin,Disney's Aladdin,1993-11-11,9.99,561100,Virgin Games,1993
14996,Disney Interactive,Adventure,Disney's Aladdin,Disney's Aladdin,1993-11-11,9.99,561100,Virgin Games,1993
14997,Orange Juice Dog,Free to Play,Nekojishi Original Soundtrack,Nekojishi Original Soundtrack,2017-12-19,9.99,769180,Team Nekojishi,2017
14998,dev4play,Action,Mankind Defender,Mankind Defender,2016-12-21,1.99,751580,dev4play,2016
14999,dev4play,RPG,Mankind Defender,Mankind Defender,2016-12-21,1.99,751580,dev4play,2016
15000,Dranya Studio,Action,Trianga's Project: Battle Splash 2.0,Trianga's Project: Battle Splash 2.0,2017-12-18,9.99,756600,Dranya Studio,2017
15001,Dranya Studio,Casual,Trianga's Project: Battle Splash 2.0,Trianga's Project: Battle Splash 2.0,2017-12-18,9.99,756600,Dranya Studio,2017
15002,Dranya Studio,Indie,Trianga's Project: Battle Splash 2.0,Trianga's Project: Battle Splash 2.0,2017-12-18,9.99,756600,Dranya Studio,2017
15003,Techland Publishing,Action,Dying Light - White Death Bundle,Dying Light - White Death Bundle,2017-12-19,2.99,748340,Techland,2017
15004,Techland Publishing,RPG,Dying Light - White Death Bundle,Dying Light - White Death Bundle,2017-12-19,2.99,748340,Techland,2017
15005,Techland Publishing,Action,Dying Light - Vintage Gunslinger Bundle,Dying Light - Vintage Gunslinger Bundle,2017-12-19,2.99,748341,Techland,2017
15006,Techland Publishing,RPG,Dying Light - Vintage Gunslinger Bundle,Dying Light - Vintage Gunslinger Bundle,2017-12-19,2.99,748341,Techland,2017
15007,Gameloft,Free to Play,War Planet Online: Global Conquest,War Planet Online: Global Conquest,2017-12-19,Free To Play,719640,Gameloft,2017
15008,Gameloft,Massively Multiplayer,War Planet Online: Global Conquest,War Planet Online: Global Conquest,2017-12-19,Free To Play,719640,Gameloft,2017
15009,Gameloft,Strategy,War Planet Online: Global Conquest,War Planet Online: Global Conquest,2017-12-19,Free To Play,719640,Gameloft,2017
15010,SergioPoverony,Action,Australian trip,Australian trip,2017-12-10,5.99,757870,SergioPoverony,2017
15011,SergioPoverony,Adventure,Australian trip,Australian trip,2017-12-10,5.99,757870,SergioPoverony,2017
15012,SergioPoverony,Casual,Australian trip,Australian trip,2017-12-10,5.99,757870,SergioPoverony,2017
15013,SergioPoverony,Indie,Australian trip,Australian trip,2017-12-10,5.99,757870,SergioPoverony,2017
15014,b-alive gmbh,Casual,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,2017-12-19,14.99,664250,b-alive gmbh,2017
15015,b-alive gmbh,Indie,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,2017-12-19,14.99,664250,b-alive gmbh,2017
15016,b-alive gmbh,RPG,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,2017-12-19,14.99,664250,b-alive gmbh,2017
15017,b-alive gmbh,Simulation,EquiMagic - Galashow of Horses,EquiMagic - Galashow of Horses,2017-12-19,14.99,664250,b-alive gmbh,2017
15018,Gameloft,Action,Modern Combat Versus,Modern Combat Versus,2017-12-19,Free,723780,Gameloft,2017
15019,Gameloft,Adventure,Modern Combat Versus,Modern Combat Versus,2017-12-19,Free,723780,Gameloft,2017
15020,Gameloft,Free to Play,Modern Combat Versus,Modern Combat Versus,2017-12-19,Free,723780,Gameloft,2017
15021,KEMCO,Adventure,Dragon Sinker,Dragon Sinker,2017-12-19,9.99,745830,Exe Create Inc.,2017
15022,KEMCO,Casual,Dragon Sinker,Dragon Sinker,2017-12-19,9.99,745830,Exe Create Inc.,2017
15023,KEMCO,Indie,Dragon Sinker,Dragon Sinker,2017-12-19,9.99,745830,Exe Create Inc.,2017
15024,KEMCO,RPG,Dragon Sinker,Dragon Sinker,2017-12-19,9.99,745830,Exe Create Inc.,2017
15025,Valve,Action,ELEAGUE 2018 Boston CS:GO Major Championship Mega Bundle,ELEAGUE 2018 Boston CS:GO Major Championship Mega Bundle,2017-12-19,39.99,772170,Valve,2017
15026,MAGIC Spell Studios,Adventure,A Small Robot Story,A Small Robot Story,2017-12-19,4.99,753440,bc likes you,2017
15027,Headup Games,Simulation,Bridge Constructor Portal,Bridge Constructor Portal,2017-12-20,9.99,684410,ClockStone,2017
15028,Headup Games,Strategy,Bridge Constructor Portal,Bridge Constructor Portal,2017-12-20,9.99,684410,ClockStone,2017
15029,2K,Action,Hidden & Dangerous 2: Courage Under Fire,Hidden &amp; Dangerous 2: Courage Under Fire,2003-10-21,9.99,703320,Illusion Softworks,2003
15030,2K,Strategy,Hidden & Dangerous 2: Courage Under Fire,Hidden &amp; Dangerous 2: Courage Under Fire,2003-10-21,9.99,703320,Illusion Softworks,2003
15031,2K,Action,Hidden & Dangerous: Action Pack,Hidden &amp; Dangerous: Action Pack,2000-01-01,5.99,703310,Illusion Softworks,2000
15032,2K,Strategy,Hidden & Dangerous: Action Pack,Hidden &amp; Dangerous: Action Pack,2000-01-01,5.99,703310,Illusion Softworks,2000
15033,Frozen Rose,Action,Krampus Quest,Krampus Quest,2017-12-20,3.99,758170,Frozen Rose,2017
15034,Frozen Rose,Adventure,Krampus Quest,Krampus Quest,2017-12-20,3.99,758170,Frozen Rose,2017
15035,Frozen Rose,Indie,Krampus Quest,Krampus Quest,2017-12-20,3.99,758170,Frozen Rose,2017
15036,灰烬天国,Casual,旧手表 - Old Watch,旧手表 - Old Watch,2017-12-20,9.99,654260,灰烬天国,2017
15037,灰烬天国,Indie,旧手表 - Old Watch,旧手表 - Old Watch,2017-12-20,9.99,654260,灰烬天国,2017
15038,Ruffian Games,Action,Fragmental,Fragmental,2017-12-20,14.99,424040,Ruffian Games,2017
15039,Ruffian Games,Indie,Fragmental,Fragmental,2017-12-20,14.99,424040,Ruffian Games,2017
15040,PsychoFlux Entertainment,Action,Golden Hornet,Golden Hornet,2017-12-09,Free,739260,Hijong Park,2017
15041,PsychoFlux Entertainment,Free to Play,Golden Hornet,Golden Hornet,2017-12-09,Free,739260,Hijong Park,2017
15042,PsychoFlux Entertainment,Indie,Golden Hornet,Golden Hornet,2017-12-09,Free,739260,Hijong Park,2017
15043,Kolapo Oni,Indie,Fading,Fading,2017-12-22,3.99,639320,Kolapo Oni,2017
15044,Darkmon283,Action,PLAYERUNKN1WN: Friendly Fire,PLAYERUNKN1WN: Friendly Fire,2017-12-22,0.99,759700,Darkmon283,2017
15045,Darkmon283,Indie,PLAYERUNKN1WN: Friendly Fire,PLAYERUNKN1WN: Friendly Fire,2017-12-22,0.99,759700,Darkmon283,2017
15046,Darkmon283,Massively Multiplayer,PLAYERUNKN1WN: Friendly Fire,PLAYERUNKN1WN: Friendly Fire,2017-12-22,0.99,759700,Darkmon283,2017
15047,Darkmon283,Early Access,PLAYERUNKN1WN: Friendly Fire,PLAYERUNKN1WN: Friendly Fire,2017-12-22,0.99,759700,Darkmon283,2017
15048,Vitalii Holiev,Adventure,Man of Law | Judge simulator,Man of Law | Judge simulator,2017-12-22,6.99,694440,Vitalii Holiev,2017
15049,Vitalii Holiev,Casual,Man of Law | Judge simulator,Man of Law | Judge simulator,2017-12-22,6.99,694440,Vitalii Holiev,2017
15050,Vitalii Holiev,Indie,Man of Law | Judge simulator,Man of Law | Judge simulator,2017-12-22,6.99,694440,Vitalii Holiev,2017
15051,Vitalii Holiev,Simulation,Man of Law | Judge simulator,Man of Law | Judge simulator,2017-12-22,6.99,694440,Vitalii Holiev,2017
15052,Vitalii Holiev,Early Access,Man of Law | Judge simulator,Man of Law | Judge simulator,2017-12-22,6.99,694440,Vitalii Holiev,2017
15053,SP Digital Arts Inc.,Action,Wooden Battles,Wooden Battles,2017-12-22,5.99,703510,SP Digital Arts Inc.,2017
15054,SP Digital Arts Inc.,Casual,Wooden Battles,Wooden Battles,2017-12-22,5.99,703510,SP Digital Arts Inc.,2017
15055,SP Digital Arts Inc.,Indie,Wooden Battles,Wooden Battles,2017-12-22,5.99,703510,SP Digital Arts Inc.,2017
15056,SP Digital Arts Inc.,Simulation,Wooden Battles,Wooden Battles,2017-12-22,5.99,703510,SP Digital Arts Inc.,2017
15057,SP Digital Arts Inc.,Strategy,Wooden Battles,Wooden Battles,2017-12-22,5.99,703510,SP Digital Arts Inc.,2017
15058,Raum Studio,Action,Wheel Riders Online - Premium Pack vol.1,Wheel Riders Online - Premium Pack vol.1,2017-12-26,64.99,758450,Raum Studio,2017
15059,Raum Studio,Massively Multiplayer,Wheel Riders Online - Premium Pack vol.1,Wheel Riders Online - Premium Pack vol.1,2017-12-26,64.99,758450,Raum Studio,2017
15060,Raum Studio,Racing,Wheel Riders Online - Premium Pack vol.1,Wheel Riders Online - Premium Pack vol.1,2017-12-26,64.99,758450,Raum Studio,2017
15061,Boogygames Studios,Adventure,Casino Slot Machines,Casino Slot Machines,2017-12-26,1.99,769150,Boogygames Studios,2017
15062,Boogygames Studios,Casual,Casino Slot Machines,Casino Slot Machines,2017-12-26,1.99,769150,Boogygames Studios,2017
15063,Boogygames Studios,Indie,Casino Slot Machines,Casino Slot Machines,2017-12-26,1.99,769150,Boogygames Studios,2017
15064,Boogygames Studios,Simulation,Casino Slot Machines,Casino Slot Machines,2017-12-26,1.99,769150,Boogygames Studios,2017
15065,Boogygames Studios,Sports,Casino Slot Machines,Casino Slot Machines,2017-12-26,1.99,769150,Boogygames Studios,2017
15066,OtakuMaker SARL,Action,Stickman Destruction 2,Stickman Destruction 2,2017-12-27,0.99,761660,Starodymov,2017
15067,OtakuMaker SARL,Casual,Stickman Destruction 2,Stickman Destruction 2,2017-12-27,0.99,761660,Starodymov,2017
15068,OtakuMaker SARL,Indie,Stickman Destruction 2,Stickman Destruction 2,2017-12-27,0.99,761660,Starodymov,2017
15069,OtakuMaker SARL,Simulation,Stickman Destruction 2,Stickman Destruction 2,2017-12-27,0.99,761660,Starodymov,2017
15070,Night Apparatus,Action,Osmorrow,Osmorrow,2017-12-27,14.99,758220,Night Apparatus,2017
15071,Night Apparatus,Adventure,Osmorrow,Osmorrow,2017-12-27,14.99,758220,Night Apparatus,2017
15072,Night Apparatus,Indie,Osmorrow,Osmorrow,2017-12-27,14.99,758220,Night Apparatus,2017
15073,Night Apparatus,RPG,Osmorrow,Osmorrow,2017-12-27,14.99,758220,Night Apparatus,2017
15074,The Game Bakery,Adventure,Flora,Flora,2017-12-27,Free,733480,The Game Bakery,2017
15075,The Game Bakery,Free to Play,Flora,Flora,2017-12-27,Free,733480,The Game Bakery,2017
15076,The Game Bakery,Indie,Flora,Flora,2017-12-27,Free,733480,The Game Bakery,2017
15077,The Game Bakery,RPG,Flora,Flora,2017-12-27,Free,733480,The Game Bakery,2017
15078,The Game Bakery,Strategy,Flora,Flora,2017-12-27,Free,733480,The Game Bakery,2017
15079,DarkDes Labs,Casual,Zhulik.exe,Zhulik.exe,2017-12-27,0.99,768300,DarkDes Labs,2017
15080,DarkDes Labs,Indie,Zhulik.exe,Zhulik.exe,2017-12-27,0.99,768300,DarkDes Labs,2017
15081,DarkDes Labs,Simulation,Zhulik.exe,Zhulik.exe,2017-12-27,0.99,768300,DarkDes Labs,2017
15082,Hexagons Studio,Action,The Little War,The Little War,2017-12-27,5.99,769080,Hexagons Studio,2017
15083,DigiMight,Adventure,Snow White Solitaire. Charmed Kingdom,Snow White Solitaire. Charmed Kingdom,2017-12-28,9.99,768290,DigiMight,2017
15084,DigiMight,Casual,Snow White Solitaire. Charmed Kingdom,Snow White Solitaire. Charmed Kingdom,2017-12-28,9.99,768290,DigiMight,2017
15085,DigiMight,Indie,Snow White Solitaire. Charmed Kingdom,Snow White Solitaire. Charmed Kingdom,2017-12-28,9.99,768290,DigiMight,2017
15086,David Ruland,Casual,Hunters Life,Hunters Life,2017-12-28,0.99,702360,David Ruland,2017
15087,David Ruland,Indie,Hunters Life,Hunters Life,2017-12-28,0.99,702360,David Ruland,2017
15088,David Ruland,Early Access,Hunters Life,Hunters Life,2017-12-28,0.99,702360,David Ruland,2017
15089,Narko Games,Action,Sad City 42,Sad City 42,2017-12-28,0.99,771130,Narko Games,2017
15090,Narko Games,Adventure,Sad City 42,Sad City 42,2017-12-28,0.99,771130,Narko Games,2017
15091,Narko Games,Casual,Sad City 42,Sad City 42,2017-12-28,0.99,771130,Narko Games,2017
15092,Narko Games,Indie,Sad City 42,Sad City 42,2017-12-28,0.99,771130,Narko Games,2017
15093,Narko Games,RPG,Sad City 42,Sad City 42,2017-12-28,0.99,771130,Narko Games,2017
15094,Raum Studio,Action,Wheel Riders Online OBT,Wheel Riders Online OBT,2017-12-27,Free To Play,734550,Raum Studio,2017
15095,Raum Studio,Free to Play,Wheel Riders Online OBT,Wheel Riders Online OBT,2017-12-27,Free To Play,734550,Raum Studio,2017
15096,Raum Studio,Massively Multiplayer,Wheel Riders Online OBT,Wheel Riders Online OBT,2017-12-27,Free To Play,734550,Raum Studio,2017
15097,Raum Studio,Racing,Wheel Riders Online OBT,Wheel Riders Online OBT,2017-12-27,Free To Play,734550,Raum Studio,2017
15098,Rosalila,Action,Flatshot,Flatshot,2017-12-22,1.99,517510,"Turupawn,Ceteco,bobbyliciou5,morghan831,immac",2017
15099,Rosalila,Indie,Flatshot,Flatshot,2017-12-22,1.99,517510,"Turupawn,Ceteco,bobbyliciou5,morghan831,immac",2017
15100,Studio Forge Ltd,Action,Total Miner,Total Miner,2017-12-23,9.99,347600,Studio Forge Ltd,2017
15101,Studio Forge Ltd,Adventure,Total Miner,Total Miner,2017-12-23,9.99,347600,Studio Forge Ltd,2017
15102,Studio Forge Ltd,Indie,Total Miner,Total Miner,2017-12-23,9.99,347600,Studio Forge Ltd,2017
15103,Studio Forge Ltd,RPG,Total Miner,Total Miner,2017-12-23,9.99,347600,Studio Forge Ltd,2017
15104,Studio Forge Ltd,Early Access,Total Miner,Total Miner,2017-12-23,9.99,347600,Studio Forge Ltd,2017
15105,Mad Mag Store,Racing,Pipes Racer,Pipes Racer,2017-12-23,4.99,737640,Mad Mag Store,2017
15106,DayByDay Studio,Casual,Home Alone Girlfriend,Home Alone Girlfriend,2017-12-23,1.99,733290,DayByDay Studio,2017
15107,DayByDay Studio,Indie,Home Alone Girlfriend,Home Alone Girlfriend,2017-12-23,1.99,733290,DayByDay Studio,2017
15108,DayByDay Studio,Racing,Home Alone Girlfriend,Home Alone Girlfriend,2017-12-23,1.99,733290,DayByDay Studio,2017
15109,Harry Gill,Action,White Pearl,White Pearl,2017-12-23,Free,761280,Harry Gill,2017
15110,Harry Gill,Adventure,White Pearl,White Pearl,2017-12-23,Free,761280,Harry Gill,2017
15111,Harry Gill,Free to Play,White Pearl,White Pearl,2017-12-23,Free,761280,Harry Gill,2017
15112,Harry Gill,Indie,White Pearl,White Pearl,2017-12-23,Free,761280,Harry Gill,2017
15113,Harry Gill,RPG,White Pearl,White Pearl,2017-12-23,Free,761280,Harry Gill,2017
15114,Tranquility games,Adventure,NVL,NVL,2017-12-24,0.99,756880,CUTE ANIME GIRLS,2017
15115,Tranquility games,Casual,NVL,NVL,2017-12-24,0.99,756880,CUTE ANIME GIRLS,2017
15116,Tranquility games,Indie,NVL,NVL,2017-12-24,0.99,756880,CUTE ANIME GIRLS,2017
15117,Tranquility games,RPG,NVL,NVL,2017-12-24,0.99,756880,CUTE ANIME GIRLS,2017
15118,Tranquility games,Strategy,NVL,NVL,2017-12-24,0.99,756880,CUTE ANIME GIRLS,2017
15119,Bumfuzzled Gibbons,Action,Disassembly Line,Disassembly Line,2017-12-24,4.99,757990,Bumfuzzled Gibbons,2017
15120,Atom Republic,Casual,Atom Universe,Atom Universe,2017-12-25,Free to Play,394120,Atom Republic,2017
15121,Atom Republic,Free to Play,Atom Universe,Atom Universe,2017-12-25,Free to Play,394120,Atom Republic,2017
15122,Atom Republic,Massively Multiplayer,Atom Universe,Atom Universe,2017-12-25,Free to Play,394120,Atom Republic,2017
15123,Xefier Games Inc.,Action,Chinbu's Adventure,Chinbu's Adventure,2017-12-25,9.99,755570,Xefier Games Inc.,2017
15124,Xefier Games Inc.,Adventure,Chinbu's Adventure,Chinbu's Adventure,2017-12-25,9.99,755570,Xefier Games Inc.,2017
15125,Xefier Games Inc.,Indie,Chinbu's Adventure,Chinbu's Adventure,2017-12-25,9.99,755570,Xefier Games Inc.,2017
15126,Xefier Games Inc.,RPG,Chinbu's Adventure,Chinbu's Adventure,2017-12-25,9.99,755570,Xefier Games Inc.,2017
15127,Xefier Games Inc.,Early Access,Chinbu's Adventure,Chinbu's Adventure,2017-12-25,9.99,755570,Xefier Games Inc.,2017
15128,Novus Res,Action,Smash Bash Crash,Smash Bash Crash,2017-12-10,13.99,708110,Novus Res,2017
15129,Novus Res,Racing,Smash Bash Crash,Smash Bash Crash,2017-12-10,13.99,708110,Novus Res,2017
15130,Novus Res,Sports,Smash Bash Crash,Smash Bash Crash,2017-12-10,13.99,708110,Novus Res,2017
15131,ARES Inc.,Adventure,Happiness Drops!,Happiness Drops!,2017-12-26,4.99,763050,ARES Inc.,2017
15132,ARES Inc.,Casual,Happiness Drops!,Happiness Drops!,2017-12-26,4.99,763050,ARES Inc.,2017
15133,ARES Inc.,Indie,Happiness Drops!,Happiness Drops!,2017-12-26,4.99,763050,ARES Inc.,2017
15134,Eross Video Games,Indie,Musical Reflex,Musical Reflex,2017-12-26,12.99,758790,Eross Video Games,2017
15135,Eross Video Games,Early Access,Musical Reflex,Musical Reflex,2017-12-26,12.99,758790,Eross Video Games,2017
15136,Kaan Bukusoglu,Action,Population: One,Population: One,2017-12-12,Free To Play,751350,Kaan Bukusoglu,2017
15137,Kaan Bukusoglu,Casual,Population: One,Population: One,2017-12-12,Free To Play,751350,Kaan Bukusoglu,2017
